Company,CompanyLocation,Year,BeanOrigin,Continent,CocoaPercent,CocoaBin,IngredientCount,IngredientInitials,Characteristic,Rating
Patric,U.S.A.,2013,Peru,South America,67.0,60-70%,3,"B,S,C",creamy,4.0
Patric,U.S.A.,2013,Peru,South America,67.0,60-70%,3,"B,S,C",cocoa,4.0
Patric,U.S.A.,2013,Peru,South America,67.0,60-70%,3,"B,S,C",grapes,4.0
Paul Young,U.K.,2014,Madagascar,Africa,73.0,70-80%,2,"B,S*",sticky,2.25
Paul Young,U.K.,2014,Madagascar,Africa,73.0,70-80%,2,"B,S*",earthy,2.25
Paul Young,U.K.,2014,Madagascar,Africa,64.0,60-70%,2,"B,S*",coarse,2.75
Paul Young,U.K.,2014,Madagascar,Africa,64.0,60-70%,2,"B,S*",sweet,2.75
Paul Young,U.K.,2014,Madagascar,Africa,64.0,60-70%,2,"B,S*",tart,2.75
Paul Young,U.K.,2014,Madagascar,Africa,64.0,60-70%,2,"B,S*",earthy,2.75
Peppalo,U.S.A.,2015,Dominican Republic,North America,82.0,80-90%,3,"B,S,C",coarse,3.0
Peppalo,U.S.A.,2015,Dominican Republic,North America,82.0,80-90%,3,"B,S,C",earthy,3.0
Peppalo,U.S.A.,2015,Dominican Republic,North America,82.0,80-90%,3,"B,S,C",sweet,3.0
Perrenial,U.S.A.,2018,Fiji,Oceania,75.0,70-80%,3,"B,S*,C",black licorice,3.0
Petite Patrie,Canada,2019,Peru,South America,70.0,60-70%,4,"B,S,C,L",anise,3.25
Petite Patrie,Canada,2019,Peru,South America,70.0,60-70%,4,"B,S,C,L",dried fruit,3.25
Pierre Marcolini,Belgium,2006,Indonesia,Asia,72.0,70-80%,5,"B,S,C,V,L",red fruit,3.0
Pierre Marcolini,Belgium,2006,Indonesia,Asia,72.0,70-80%,5,"B,S,C,V,L",smokey,3.0
Pierre Marcolini,Belgium,2006,Indonesia,Asia,72.0,70-80%,5,"B,S,C,V,L",sour,3.0
Pierre Marcolini,Belgium,2006,Venezuela,South America,72.0,70-80%,5,"B,S,C,V,L",rich cocoa,3.75
Pierre Marcolini,Belgium,2006,Venezuela,South America,72.0,70-80%,5,"B,S,C,V,L",marshmallow,3.75
Pierre Marcolini,Belgium,2007,Blend,Other,85.0,80-90%,5,"B,S,C,V,L",cinamon,3.5
Pierre Marcolini,Belgium,2007,Ecuador,South America,72.0,70-80%,5,"B,S,C,V,L",creamy,3.75
Pierre Marcolini,Belgium,2007,Ecuador,South America,72.0,70-80%,5,"B,S,C,V,L",cocoa,3.75
Pierre Marcolini,Belgium,2007,Ecuador,South America,72.0,70-80%,5,"B,S,C,V,L",grassy,3.75
Pierre Marcolini,Belgium,2007,Blend,Other,70.0,60-70%,5,"B,S,C,V,L",rich cocoa,4.0
Pierre Marcolini,Belgium,2007,Madagascar,Africa,72.0,70-80%,5,"B,S,C,V,L",tangy,4.0
Pierre Marcolini,Belgium,2007,Madagascar,Africa,72.0,70-80%,5,"B,S,C,V,L",floral,4.0
Pierre Marcolini,Belgium,2007,Madagascar,Africa,72.0,70-80%,5,"B,S,C,V,L",spicy,4.0
Pierre Marcolini,Belgium,2007,Madagascar,Africa,72.0,70-80%,5,"B,S,C,V,L",cocoa,4.0
Pierre Marcolini,Belgium,2009,Brazil,South America,72.0,70-80%,5,"B,S,C,V,L",smokey,3.0
Pierre Marcolini,Belgium,2009,Brazil,South America,72.0,70-80%,5,"B,S,C,V,L",floral,3.0
Pierre Marcolini,Belgium,2009,Brazil,South America,72.0,70-80%,5,"B,S,C,V,L",mild,3.0
Pierre Marcolini,Belgium,2009,Mexico,North America,72.0,70-80%,5,"B,S,C,V,L",bland,3.0
Pierre Marcolini,Belgium,2010,Venezuela,South America,75.0,70-80%,5,"B,S,C,V,L",strong vanilla,3.0
Pierre Marcolini,Belgium,2010,Venezuela,South America,75.0,70-80%,5,"B,S,C,V,L",nutty,3.0
Pierre Marcolini,Belgium,2010,Venezuela,South America,75.0,70-80%,5,"B,S,C,V,L",spicey,3.0
Pierre Marcolini,Belgium,2010,Peru,South America,85.0,80-90%,5,"B,S,C,V,L",bitter,3.0
Pierre Marcolini,Belgium,2010,Peru,South America,85.0,80-90%,5,"B,S,C,V,L",coffee,3.0
Pierre Marcolini,Belgium,2010,Peru,South America,85.0,80-90%,5,"B,S,C,V,L",cocoa,3.0
Pierre Marcolini,Belgium,2010,Cuba,North America,78.0,70-80%,5,"B,S,C,V,L",chunky,3.75
Pierre Marcolini,Belgium,2015,Cameroon,Africa,70.0,60-70%,5,"B,S,C,V,L",mild fruit,3.25
Pierre Marcolini,Belgium,2015,Cameroon,Africa,70.0,60-70%,5,"B,S,C,V,L",woody,3.25
Pierre Marcolini,Belgium,2019,Madagascar,Africa,76.0,70-80%,4,"B,S,C,L",powdery,3.0
Pierre Marcolini,Belgium,2019,Madagascar,Africa,76.0,70-80%,4,"B,S,C,L",roasty,3.0
Pierre Marcolini,Belgium,2019,Cameroon,Africa,70.0,60-70%,4,"B,S,C,L",rich cocoa,3.0
Pierre Marcolini,Belgium,2021,China,Asia,72.0,70-80%,4,"B,S,C,L",fruity,3.5
Pierre Marcolini,Belgium,2021,China,Asia,72.0,70-80%,4,"B,S,C,L",rich,3.5
Pierre Marcolini,Belgium,2021,China,Asia,72.0,70-80%,4,"B,S,C,L",grassy,3.5
Piety and Desire,U.S.A.,2020,Vietnam,Asia,70.0,60-70%,3,"B,S,C",rich,3.0
Piety and Desire,U.S.A.,2020,Tanzania,Africa,70.0,60-70%,3,"B,S,C",sweet,3.5
Piety and Desire,U.S.A.,2020,Tanzania,Africa,70.0,60-70%,3,"B,S,C",cream,3.5
Piety and Desire,U.S.A.,2020,Tanzania,Africa,70.0,60-70%,3,"B,S,C",cherry,3.5
Piety and Desire,U.S.A.,2020,Tanzania,Africa,70.0,60-70%,3,"B,S,C",rich,3.5
Piety and Desire,U.S.A.,2020,India,Asia,73.0,70-80%,3,"B,S,C",creamy,3.5
Piety and Desire,U.S.A.,2020,India,Asia,73.0,70-80%,3,"B,S,C",fruity,3.5
Piety and Desire,U.S.A.,2020,India,Asia,73.0,70-80%,3,"B,S,C",mocha,3.5
Pinellas,U.S.A.,2016,Honduras,North America,80.0,70-80%,4,"B,S,V,L",banana,2.5
Pitch Dark,U.S.A.,2014,Fiji,Oceania,73.0,70-80%,2,"B,S",medicinal,2.5
Pitch Dark,U.S.A.,2014,Madagascar,Africa,73.0,70-80%,2,"B,S",intense,3.25
Pitch Dark,U.S.A.,2014,Madagascar,Africa,73.0,70-80%,2,"B,S",dried fruit,3.25
Pitch Dark,U.S.A.,2014,Madagascar,Africa,73.0,70-80%,2,"B,S",roasty,3.25
Pitch Dark,U.S.A.,2014,Ecuador,South America,73.0,70-80%,2,"B,S",tobacco,3.25
Pitch Dark,U.S.A.,2014,Ecuador,South America,73.0,70-80%,2,"B,S",woody,3.25
Pitch Dark,U.S.A.,2014,Ecuador,South America,73.0,70-80%,2,"B,S",rum,3.25
Pitch Dark,U.S.A.,2014,Ecuador,South America,73.0,70-80%,2,"B,S",intense,3.5
Pitch Dark,U.S.A.,2014,Ecuador,South America,73.0,70-80%,2,"B,S",floral,3.5
Pitch Dark,U.S.A.,2014,Ecuador,South America,73.0,70-80%,2,"B,S",leather,3.5
Pitch Dark,U.S.A.,2015,Nicaragua,North America,62.0,60-70%,3,"B,S,C",coarse,2.5
Pitch Dark,U.S.A.,2015,Nicaragua,North America,62.0,60-70%,3,"B,S,C",earthy,2.5
Pitch Dark,U.S.A.,2015,Nicaragua,North America,62.0,60-70%,3,"B,S,C",sweet,2.5
Pitch Dark,U.S.A.,2015,Nicaragua,North America,80.0,70-80%,2,"B,S",dry,2.75
Pitch Dark,U.S.A.,2015,Nicaragua,North America,80.0,70-80%,2,"B,S",sandy,2.75
Pitch Dark,U.S.A.,2015,Nicaragua,North America,80.0,70-80%,2,"B,S",earthy,2.75
Pitch Dark,U.S.A.,2015,Nicaragua,North America,80.0,70-80%,2,"B,S",leathery,2.75
Pitch Dark,U.S.A.,2015,Nicaragua,North America,80.0,70-80%,3,"B,S,C",earthy,2.75
Pitch Dark,U.S.A.,2015,Nicaragua,North America,80.0,70-80%,3,"B,S,C",pungent,2.75
Pitch Dark,U.S.A.,2015,Nicaragua,North America,80.0,70-80%,3,"B,S,C",molasses,2.75
Pitch Dark,U.S.A.,2015,Nicaragua,North America,80.0,70-80%,3,"B,S,C",roasty,2.75
Pitch Dark,U.S.A.,2015,Nicaragua,North America,80.0,70-80%,2,"B,S",chunky,3.25
Pitch Dark,U.S.A.,2015,Nicaragua,North America,80.0,70-80%,2,"B,S",dairy,3.25
Pitch Dark,U.S.A.,2015,Nicaragua,North America,80.0,70-80%,2,"B,S",nutty,3.25
Pitch Dark,U.S.A.,2015,Nicaragua,North America,80.0,70-80%,2,"B,S",rich,3.25
Pollinator,U.S.A.,2020,Bolivia,South America,70.0,60-70%,3,"B,S,C",sandy,3.0
Pollinator,U.S.A.,2020,Bolivia,South America,70.0,60-70%,3,"B,S,C",dried fruit,3.0
Pollinator,U.S.A.,2020,Bolivia,South America,70.0,60-70%,3,"B,S,C",earthy,3.0
Pollinator,U.S.A.,2020,Dominican Republic,North America,70.0,60-70%,3,"B,S,C",earthy,3.0
Pollinator,U.S.A.,2020,Dominican Republic,North America,70.0,60-70%,3,"B,S,C",fruity,3.0
Pollinator,U.S.A.,2020,Tanzania,Africa,70.0,60-70%,3,"B,S,C",raisins,3.25
Pollinator,U.S.A.,2020,Tanzania,Africa,70.0,60-70%,3,"B,S,C",grapes,3.25
Pollinator,U.S.A.,2020,Tanzania,Africa,70.0,60-70%,3,"B,S,C",tart,3.25
Pomm (aka Dead Dog),U.S.A.,2012,Dominican Republic,North America,76.0,70-80%,3,"B,S,C",molasses,2.5
Pomm (aka Dead Dog),U.S.A.,2012,Dominican Republic,North America,76.0,70-80%,3,"B,S,C",banana,2.5
Pomm (aka Dead Dog),U.S.A.,2012,Dominican Republic,North America,76.0,70-80%,3,"B,S,C",chemical,2.5
Pomm (aka Dead Dog),U.S.A.,2012,Peru,South America,82.0,80-90%,3,"B,S,C",dry,2.75
Pomm (aka Dead Dog),U.S.A.,2012,Peru,South America,82.0,80-90%,3,"B,S,C",red berry,2.75
Pomm (aka Dead Dog),U.S.A.,2012,Peru,South America,82.0,80-90%,3,"B,S,C",off note,2.75
Poppy and Peep,U.S.A.,2021,Haiti,North America,71.0,70-80%,3,"B,S,C",sweet,2.75
Poppy and Peep,U.S.A.,2021,Haiti,North America,71.0,70-80%,3,"B,S,C",vegetal,2.75
Poppy and Peep,U.S.A.,2021,Ghana,Africa,66.0,60-70%,3,"B,S,C",nutty,3.0
Poppy and Peep,U.S.A.,2021,Ghana,Africa,66.0,60-70%,3,"B,S,C",deep cocoa,3.0
Potomac,U.S.A.,2010,Costa Rica,North America,82.0,80-90%,2,"B,S",smoke,3.75
Potomac,U.S.A.,2011,Peru,South America,70.0,60-70%,2,"B,S",grassy,2.75
Potomac,U.S.A.,2011,Peru,South America,70.0,60-70%,2,"B,S",earthy,2.75
Potomac,U.S.A.,2011,Costa Rica,North America,70.0,60-70%,2,"B,S",fudgey,3.0
Potomac,U.S.A.,2011,Costa Rica,North America,70.0,60-70%,2,"B,S",mild smoke,3.0
Potomac,U.S.A.,2011,Costa Rica,North America,70.0,60-70%,2,"B,S",grass,3.5
Potomac,U.S.A.,2011,Costa Rica,North America,70.0,60-70%,2,"B,S",chewy,3.5
Potomac,U.S.A.,2011,Brazil,South America,70.0,60-70%,2,"B,S",mint,3.5
Potomac,U.S.A.,2011,Brazil,South America,70.0,60-70%,2,"B,S",candied,3.5
Potomac,U.S.A.,2014,Venezuela,South America,70.0,60-70%,2,"B,S",cocoa,3.75
Potomac,U.S.A.,2014,Venezuela,South America,70.0,60-70%,2,"B,S",spice,3.75
Potomac,U.S.A.,2016,Dominican Republic,North America,70.0,60-70%,2,"B,S",rich,3.75
Potomac,U.S.A.,2018,Colombia,South America,70.0,60-70%,2,"B,S",marshmallow,4.0
Potomac,U.S.A.,2021,Uganda,Africa,75.0,70-80%,2,"B,S",dairy,3.75
Potomac,U.S.A.,2021,Peru,South America,70.0,60-70%,2,"B,S",anise,3.75
Potomac,U.S.A.,2021,Peru,South America,70.0,60-70%,2,"B,S",cocoa,3.75
Potomac,U.S.A.,2021,Peru,South America,70.0,60-70%,2,"B,S",dried fruit,3.75
Pralus,France,2006,Vanuatu,Oceania,75.0,70-80%,4,"B,S,C,L",mild fruit,3.0
Pralus,France,2006,Cuba,North America,75.0,70-80%,4,"B,S,C,L",earthy,3.0
Pralus,France,2006,Cuba,North America,75.0,70-80%,4,"B,S,C,L",tobacco,3.0
Pralus,France,2006,Cuba,North America,75.0,70-80%,4,"B,S,C,L",mushroom,3.0
Pralus,France,2006,Blend,Other,75.0,70-80%,4,"B,S,C,L",sandy,3.0
Pralus,France,2006,Blend,Other,75.0,70-80%,4,"B,S,C,L",roasty,3.0
Pralus,France,2006,Blend,Other,75.0,70-80%,4,"B,S,C,L",cocoa,3.0
Pralus,France,2006,Brazil,South America,75.0,70-80%,4,"B,S,C,L",creamy,3.0
Pralus,France,2006,Brazil,South America,75.0,70-80%,4,"B,S,C,L",fatty,3.0
Pralus,France,2006,Brazil,South America,75.0,70-80%,4,"B,S,C,L",burnt,3.0
Pralus,France,2006,Blend,Other,75.0,70-80%,4,"B,S,C,L",tart,3.5
Pralus,France,2006,Blend,Other,75.0,70-80%,4,"B,S,C,L",fruit,3.5
Pralus,France,2006,Blend,Other,75.0,70-80%,4,"B,S,C,L",cocoa,3.5
Pralus,France,2006,Jamaica,North America,75.0,70-80%,4,"B,S,C,L",creamy,3.75
Pralus,France,2006,Jamaica,North America,75.0,70-80%,4,"B,S,C,L",spicy,3.75
Pralus,France,2006,Ecuador,South America,80.0,70-80%,4,"B,S,C,L",vegetal,3.75
Pralus,France,2006,Ecuador,South America,80.0,70-80%,4,"B,S,C,L",fruit,3.75
Pralus,France,2006,Ecuador,South America,80.0,70-80%,4,"B,S,C,L",smoke,3.75
Pralus,France,2007,Sao Tome,Africa,75.0,70-80%,4,"B,S,C,L",spicy,4.0
Pralus,France,2007,Sao Tome,Africa,75.0,70-80%,4,"B,S,C,L",cocoa,4.0
Pralus,France,2008,Dominican Republic,North America,75.0,70-80%,4,"B,S,C,L",sandy,2.0
Pralus,France,2008,Dominican Republic,North America,75.0,70-80%,4,"B,S,C,L",sour,2.0
Pralus,France,2008,Madagascar,Africa,100.0,90-100%,2,"B,C",fatty,3.0
Pralus,France,2008,Madagascar,Africa,100.0,90-100%,2,"B,C",mild fruit,3.0
Pralus,France,2008,Madagascar,Africa,100.0,90-100%,2,"B,C",bitter,3.0
Pralus,France,2008,Madagascar,Africa,100.0,90-100%,2,"B,C",smoke,3.0
Pralus,France,2008,Brazil,South America,75.0,70-80%,4,"B,S,C,L",complex,3.5
Pralus,France,2008,Brazil,South America,75.0,70-80%,4,"B,S,C,L",herbal,3.5
Pralus,France,2008,Brazil,South America,75.0,70-80%,4,"B,S,C,L",sour,3.5
Pralus,France,2009,Venezuela,South America,75.0,70-80%,4,"B,S,C,L",creamy,2.0
Pralus,France,2009,Venezuela,South America,75.0,70-80%,4,"B,S,C,L",burnt,2.0
Pralus,France,2009,Venezuela,South America,75.0,70-80%,4,"B,S,C,L",ashey,2.0
Pralus,France,2009,Venezuela,South America,75.0,70-80%,4,"B,S,C,L",lemon,2.0
Pralus,France,2010,Venezuela,South America,75.0,70-80%,4,"B,S,C,L",nutty,3.5
Pralus,France,2010,Venezuela,South America,75.0,70-80%,4,"B,S,C,L",red berry,3.5
Pralus,France,2010,Venezuela,South America,75.0,70-80%,4,"B,S,C,L",rich,3.5
Pralus,France,2015,Peru,South America,75.0,70-80%,3,"B,S,C",floral,3.25
Pralus,France,2015,Peru,South America,75.0,70-80%,3,"B,S,C",nutty,3.25
Pralus,France,2015,Peru,South America,75.0,70-80%,3,"B,S,C",fatty,3.25
Pralus,France,2019,Papua New Guinea,Oceania,75.0,70-80%,4,"B,S,C,L",complex,3.0
Pralus,France,2019,Papua New Guinea,Oceania,75.0,70-80%,4,"B,S,C,L",smoke,3.0
Pralus,France,2019,Papua New Guinea,Oceania,75.0,70-80%,4,"B,S,C,L",intense,3.0
Pralus,France,2019,Papua New Guinea,Oceania,75.0,70-80%,4,"B,S,C,L",ham,3.0
Pralus,France,2019,Indonesia,Asia,75.0,70-80%,4,"B,S,C,L",fruit,3.0
Pralus,France,2019,Indonesia,Asia,75.0,70-80%,4,"B,S,C,L",woody,3.0
Pralus,France,2019,Indonesia,Asia,75.0,70-80%,4,"B,S,C,L",ashey,3.0
Pralus,France,2019,Indonesia,Asia,75.0,70-80%,4,"B,S,C,L",fatty,3.0
Pralus,France,2019,Venezuela,South America,75.0,70-80%,4,"B,S,C,L",roasty,3.0
Pralus,France,2019,Venezuela,South America,75.0,70-80%,4,"B,S,C,L",black licorice,3.0
Pralus,France,2019,Venezuela,South America,75.0,70-80%,4,"B,S,C,L",rubbery,3.0
Pralus,France,2019,Madagascar,Africa,75.0,70-80%,4,"B,S,C,L",high acidity,3.0
Pralus,France,2019,Madagascar,Africa,75.0,70-80%,4,"B,S,C,L",roasty,3.0
Pralus,France,2019,Madagascar,Africa,75.0,70-80%,4,"B,S,C,L",sour,3.0
Pralus,France,2019,Madagascar,Africa,75.0,70-80%,4,"B,S,C,L",chalky,3.0
Pralus,France,2019,Colombia,South America,75.0,70-80%,4,"B,S,C,L",sandy,3.0
Pralus,France,2019,Colombia,South America,75.0,70-80%,4,"B,S,C,L",coffee,3.0
Pralus,France,2019,Colombia,South America,75.0,70-80%,4,"B,S,C,L",sweet,3.0
Pralus,France,2019,Colombia,South America,75.0,70-80%,4,"B,S,C,L",roasty,3.0
Pralus,France,2019,Trinidad,North America,75.0,70-80%,4,"B,S,C,L",tobacco,3.25
Pralus,France,2019,Trinidad,North America,75.0,70-80%,4,"B,S,C,L",deep cocoa,3.25
Pralus,France,2019,Trinidad,North America,75.0,70-80%,4,"B,S,C,L",sl. burnt,3.25
Pralus,France,2019,Ghana,Africa,75.0,70-80%,4,"B,S,C,L",rich cocoa,3.25
Pralus,France,2019,Ghana,Africa,75.0,70-80%,4,"B,S,C,L",fatty,3.25
Pralus,France,2019,Ghana,Africa,75.0,70-80%,4,"B,S,C,L",roasty,3.25
Pralus,France,2019,Sao Tome & Principe,Africa,75.0,70-80%,4,"B,S,C,L",deep cocoa,3.5
Pralus,France,2019,Sao Tome & Principe,Africa,75.0,70-80%,4,"B,S,C,L",fatty,3.5
Pralus,France,2019,Tanzania,Africa,75.0,70-80%,4,"B,S,C,L",spicy,3.5
Pralus,France,2019,Tanzania,Africa,75.0,70-80%,4,"B,S,C,L",cocoa,3.5
Pralus,France,2019,Ecuador,South America,75.0,70-80%,4,"B,S,C,L",dried fruit,3.5
Pralus,France,2019,Ecuador,South America,75.0,70-80%,4,"B,S,C,L",floral,3.5
Primo Botanica,U.S.A.,2018,Tanzania,Africa,75.0,70-80%,2,"B,S*",rich cocoa,3.25
Primo Botanica,U.S.A.,2018,Tanzania,Africa,75.0,70-80%,2,"B,S*",fruit,3.25
Primo Botanica,U.S.A.,2018,Peru,South America,75.0,70-80%,2,"B,S*",molasses,3.25
Primo Botanica,U.S.A.,2018,Peru,South America,75.0,70-80%,2,"B,S*",coffee,3.25
Primo Botanica,U.S.A.,2018,Peru,South America,75.0,70-80%,2,"B,S*",cocoa,3.25
Public Chocolatory,South Korea,2019,Vietnam,Asia,70.0,60-70%,2,"B,S",fruit,2.75
Public Chocolatory,South Korea,2019,Vietnam,Asia,70.0,60-70%,2,"B,S",tart,2.75
Pump Street Bakery,U.K.,2014,Venezuela,South America,75.0,70-80%,3,"B,S,C",nutty,2.75
Pump Street Bakery,U.K.,2014,Venezuela,South America,75.0,70-80%,3,"B,S,C",fuel,2.75
Pump Street Bakery,U.K.,2014,Venezuela,South America,75.0,70-80%,3,"B,S,C",intense,2.75
Pump Street Bakery,U.K.,2014,Ecuador,South America,85.0,80-90%,3,"B,S,C",floral,2.75
Pump Street Bakery,U.K.,2014,Ecuador,South America,85.0,80-90%,3,"B,S,C",intense,2.75
Pump Street Bakery,U.K.,2014,Ecuador,South America,75.0,70-80%,3,"B,S,C",perfume,3.0
Pump Street Bakery,U.K.,2014,Madagascar,Africa,72.0,70-80%,3,"B,S,C",long,3.25
Pump Street Bakery,U.K.,2014,Madagascar,Africa,72.0,70-80%,3,"B,S,C",mellow,3.25
Pump Street Bakery,U.K.,2014,Madagascar,Africa,72.0,70-80%,3,"B,S,C",buttery,3.25
Pump Street Bakery,U.K.,2015,Honduras,North America,80.0,70-80%,3,"B,S,C",chunky,2.75
Pump Street Bakery,U.K.,2015,Honduras,North America,80.0,70-80%,3,"B,S,C",earthy,2.75
Pump Street Bakery,U.K.,2015,Honduras,North America,80.0,70-80%,3,"B,S,C",rubber,2.75
Pump Street Bakery,U.K.,2015,Grenada,North America,70.0,60-70%,3,"B,S,C",dark berry,3.5
Pump Street Bakery,U.K.,2015,Grenada,North America,70.0,60-70%,3,"B,S,C",mild floral,3.5
Pump Street Bakery,U.K.,2015,Madagascar,Africa,74.0,70-80%,3,"B,S,C",dairy,3.5
Pump Street Bakery,U.K.,2015,Madagascar,Africa,74.0,70-80%,3,"B,S,C",butterscotch,3.5
Pump Street Bakery,U.K.,2015,Madagascar,Africa,74.0,70-80%,3,"B,S,C",caramel,3.5
Pump Street Bakery,U.K.,2016,Ecuador,South America,77.0,70-80%,3,"B,S,C",floral,3.5
Pump Street Bakery,U.K.,2016,Ecuador,South America,77.0,70-80%,3,"B,S,C",deep cocoa,3.5
Pump Street Bakery,U.K.,2017,Jamaica,North America,75.0,70-80%,2,"B,S",sticky,3.75
Pump Street Bakery,U.K.,2017,Jamaica,North America,75.0,70-80%,2,"B,S",mild,3.75
Pump Street Bakery,U.K.,2017,Jamaica,North America,75.0,70-80%,2,"B,S",hay,3.75
Pump Street Bakery,U.K.,2017,Jamaica,North America,75.0,70-80%,2,"B,S",honey,3.75
Pura Delizia,Italy,2012,Venezuela,South America,73.0,70-80%,4,"B,S,C,L",fatty,2.75
Pura Delizia,Italy,2012,Venezuela,South America,73.0,70-80%,4,"B,S,C,L",vanilla,2.75
Pura Delizia,Italy,2012,Venezuela,South America,73.0,70-80%,4,"B,S,C,L",orange,2.75
Pura Delizia,Italy,2017,Ecuador,South America,73.0,70-80%,4,"B,S,C,L",few grits,3.25
Pura Delizia,Italy,2017,Ecuador,South America,73.0,70-80%,4,"B,S,C,L",strong floral,3.25
Pura Delizia,Italy,2017,Vietnam,Asia,75.0,70-80%,4,"B,S,C,L",intense,3.5
Pura Delizia,Italy,2017,Vietnam,Asia,75.0,70-80%,4,"B,S,C,L",fig,3.5
Pura Delizia,Italy,2017,Vietnam,Asia,75.0,70-80%,4,"B,S,C,L",roasty,3.5
Pura Delizia,Italy,2017,Vietnam,Asia,75.0,70-80%,4,"B,S,C,L",citrus,3.5
Pura Delizia,Italy,2017,Philippines,Asia,66.0,60-70%,4,"B,S,C,L",spice,3.5
Pura Delizia,Italy,2017,Dominican Republic,North America,65.0,60-70%,4,"B,S,C,L",peanut,3.75
Q Chocolate,Brazil,2012,Brazil,South America,60.0,50-60%,3,"B,S,C",sweet,3.0
Q Chocolate,Brazil,2012,Brazil,South America,65.0,60-70%,3,"B,S,C",muted,3.25
Q Chocolate,Brazil,2012,Brazil,South America,65.0,60-70%,3,"B,S,C",banana,3.25
Q Chocolate,Brazil,2012,Brazil,South America,65.0,60-70%,3,"B,S,C",hot cocoa,3.25
Q Chocolate,Brazil,2013,Brazil,South America,55.0,50-60%,3,"B,S,C",creamy,2.75
Q Chocolate,Brazil,2013,Brazil,South America,55.0,50-60%,3,"B,S,C",too sweet,2.75
Q Chocolate,Brazil,2013,Brazil,South America,55.0,50-60%,3,"B,S,C",sour,2.75
Q Chocolate,Brazil,2013,Brazil,South America,75.0,70-80%,3,"B,S,C",sticky,3.25
Q Chocolate,Brazil,2013,Brazil,South America,75.0,70-80%,3,"B,S,C",intense,3.25
Q Chocolate,Brazil,2013,Brazil,South America,75.0,70-80%,3,"B,S,C",roasty,3.25
Q Chocolate,Brazil,2013,Brazil,South America,75.0,70-80%,3,"B,S,C",fruit,3.25
Q Chocolate,Brazil,2013,Brazil,South America,80.0,70-80%,3,"B,S,C",tannic,3.25
Q Chocolate,Brazil,2013,Brazil,South America,80.0,70-80%,3,"B,S,C",fruity,3.25
Q Chocolate,Brazil,2013,Brazil,South America,80.0,70-80%,3,"B,S,C",cocoa,3.25
Q Chocolate,Brazil,2013,Brazil,South America,85.0,80-90%,3,"B,S,C",mild bitter,3.5
Q Chocolate,Brazil,2013,Brazil,South America,85.0,80-90%,3,"B,S,C",banana,3.5
Q Chocolate,Brazil,2013,Brazil,South America,85.0,80-90%,3,"B,S,C",citrus,3.5
Qantu,Canada,2018,Peru,South America,70.0,60-70%,3,"B,S,C",pungent,3.0
Qantu,Canada,2018,Peru,South America,70.0,60-70%,3,"B,S,C",grapes,3.0
Qantu,Canada,2019,Peru,South America,70.0,60-70%,3,"B,S,C",bold,3.75
Qantu,Canada,2019,Peru,South America,70.0,60-70%,3,"B,S,C",nutty,3.75
Qantu,Canada,2019,Peru,South America,70.0,60-70%,3,"B,S,C",floral,3.75
Qantu,Canada,2021,Peru,South America,70.0,60-70%,3,"B,S,C",bold,3.75
Quetzalli (Wolter),Mexico,2016,Mexico,North America,70.0,60-70%,3,"B,S,C",gritty,2.75
Quetzalli (Wolter),Mexico,2016,Mexico,North America,70.0,60-70%,3,"B,S,C",waxy,2.75
Quetzalli (Wolter),Mexico,2016,Mexico,North America,70.0,60-70%,3,"B,S,C",leather,2.75
Quetzalli (Wolter),Mexico,2016,Mexico,North America,74.0,70-80%,3,"B,S,C",waxy,3.0
Quetzalli (Wolter),Mexico,2016,Mexico,North America,74.0,70-80%,3,"B,S,C",gritty,3.0
Quetzalli (Wolter),Mexico,2016,Mexico,North America,74.0,70-80%,3,"B,S,C",spicy,3.0
Quetzalli (Wolter),Mexico,2016,Mexico,North America,74.0,70-80%,3,"B,S,C",hammy,3.0
Raaka,U.S.A.,2011,Dominican Republic,North America,85.0,80-90%,3,"B,S,C",creamy,3.5
Raaka,U.S.A.,2011,Dominican Republic,North America,85.0,80-90%,3,"B,S,C",bitter,3.5
Raaka,U.S.A.,2011,Dominican Republic,North America,85.0,80-90%,3,"B,S,C",cocoa,3.5
Raaka,U.S.A.,2012,Madagascar,Africa,75.0,70-80%,3,"B,S,C",gritty,3.25
Raaka,U.S.A.,2012,Madagascar,Africa,75.0,70-80%,3,"B,S,C",sticky,3.25
Raaka,U.S.A.,2012,Madagascar,Africa,75.0,70-80%,3,"B,S,C",candied,3.25
Raaka,U.S.A.,2015,Congo,Africa,75.0,70-80%,3,"B,S,C",honey,2.75
Raaka,U.S.A.,2015,Congo,Africa,75.0,70-80%,3,"B,S,C",rubber,2.75
Raaka,U.S.A.,2016,Peru,South America,70.0,60-70%,3,"B,S,C",pungent,3.0
Raaka,U.S.A.,2016,Peru,South America,70.0,60-70%,3,"B,S,C",green,3.0
Raaka,U.S.A.,2016,Peru,South America,70.0,60-70%,3,"B,S,C",citrus,3.0
Raaka,U.S.A.,2017,Haiti,North America,70.0,60-70%,3,"B,S,C",green,3.25
Raaka,U.S.A.,2017,Haiti,North America,70.0,60-70%,3,"B,S,C",basic cocoa,3.5
Rain Republic,Guatemala,2010,Guatemala,North America,70.0,60-70%,5,"B,S,C,V,L",burnt,2.75
Ranger,U.S.A.,2015,Peru,South America,70.0,60-70%,2,"B,S",oily,2.5
